Branch Name,Date,Loan Type,Loan Amount,Quarter
Gadchiroli,8/24/12,Home,53,2012Q3
Gadchiroli,8/25/12,Home,82,2012Q3
Gadchiroli,8/26/12,Home,7,2012Q3
Gadchiroli,8/27/12,Home,38,2012Q3
Gadchiroli,9/1/12,Home,57,2012Q3
Gadchiroli,9/2/12,Home,7,2012Q3
Gadchiroli,9/3/12,Home,7,2012Q3
Gadchiroli,9/4/12,Home,92,2012Q3
Gadchiroli,9/5/12,Home,50,2012Q3
Gadchiroli,9/6/12,Home,60,2012Q3
Gadchiroli,9/7/12,Home,23,2012Q3
Gadchiroli,9/8/12,Home,73,2012Q3
Gadchiroli,9/9/12,Home,58,2012Q3
Gadchiroli,9/10/12,Home,95,2012Q3
Gadchiroli,9/11/12,Home,31,2012Q3
Gadchiroli,9/12/12,Home,56,2012Q3
Gadchiroli,9/13/12,Home,37,2012Q3
Gadchiroli,9/14/12,Home,29,2012Q3
Gadchiroli,9/15/12,Home,17,2012Q3
Yavatmal,10/2/12,Car,85,2012Q3
Yavatmal,10/3/12,Car,81,2012Q3
Yavatmal,10/4/12,Car,4,2012Q3
Yavatmal,10/5/12,Car,45,2012Q3
Yavatmal,10/6/12,Car,65,2012Q3
Yavatmal,10/7/12,Car,100,2012Q3
Yavatmal,10/8/12,Car,85,2012Q3
Yavatmal,10/9/12,Car,53,2012Q3
Yavatmal,10/10/12,Car,33,2012Q3
Yavatmal,10/11/12,Car,67,2012Q3
Yavatmal,10/12/12,Car,56,2012Q3
Yavatmal,10/13/12,Car,57,2012Q3
Yavatmal,10/14/12,Car,49,2012Q3
Yavatmal,10/15/12,Car,1,2012Q3
Yavatmal,10/16/12,Car,34,2012Q3
Yavatmal,11/1/12,Car,51,2012Q3
Yavatmal,11/3/12,Car,46,2012Q3
Yavatmal,11/5/12,Car,84,2012Q3
Yavatmal,11/7/12,Car,74,2012Q3
Yavatmal,11/9/12,Car,37,2012Q3
Yavatmal,11/11/12,Car,22,2012Q3
Yavatmal,11/13/12,Car,39,2012Q3
Yavatmal,11/15/12,Car,38,2012Q3
Yavatmal,11/17/12,Car,19,2012Q3
Yavatmal,11/19/12,Car,38,2012Q3
Yavatmal,11/21/12,Car,43,2012Q3
Yavatmal,11/23/12,Car,24,2012Q3
Yavatmal,11/25/12,Car,48,2012Q3
Yavatmal,11/27/12,Car,59,2012Q3
Yavatmal,11/29/12,Car,48,2012Q3
Yavatmal,8/6/12,Car,94,2012Q3
Yavatmal,8/8/12,Car,28,2012Q3
Yavatmal,8/10/12,Car,42,2012Q3
Yavatmal,8/12/12,Car,88,2012Q3
Yavatmal,8/14/12,Car,19,2012Q3
Yavatmal,8/16/12,Car,71,2012Q3
Yavatmal,8/18/12,Car,68,2012Q3
Yavatmal,8/20/12,Car,88,2012Q3
Yavatmal,8/21/12,Car,68,2012Q3
Yavatmal,8/22/12,Car,22,2012Q3
Yavatmal,8/23/12,Car,51,2012Q3
Yavatmal,8/24/12,Car,85,2012Q3
Yavatmal,8/25/12,Car,32,2012Q3
Yavatmal,8/26/12,Car,64,2012Q3
Yavatmal,8/27/12,Car,42,2012Q3
Yavatmal,9/1/12,Car,41,2012Q3
Yavatmal,9/2/12,Car,35,2012Q3
Yavatmal,9/3/12,Car,61,2012Q3
Yavatmal,9/4/12,Car,34,2012Q3
Yavatmal,9/5/12,Car,14,2012Q3
Yavatmal,9/6/12,Car,41,2012Q3
Yavatmal,9/7/12,Car,77,2012Q3
Yavatmal,9/8/12,Car,15,2012Q3
Yavatmal,9/9/12,Car,81,2012Q3
Yavatmal,9/10/12,Car,88,2012Q3
Yavatmal,9/11/12,Car,48,2012Q3
Yavatmal,9/12/12,Car,52,2012Q3
Yavatmal,9/13/12,Car,15,2012Q3
Yavatmal,9/14/12,Car,39,2012Q3
Yavatmal,9/15/12,Car,27,2012Q3
Yavatmal,10/2/12,Home,16,2012Q3
Yavatmal,10/3/12,Home,40,2012Q3
Yavatmal,10/4/12,Home,56,2012Q3
Yavatmal,10/5/12,Home,42,2012Q3
Yavatmal,10/6/12,Home,96,2012Q3
Yavatmal,10/7/12,Home,63,2012Q3
Yavatmal,10/8/12,Home,25,2012Q3
Yavatmal,10/9/12,Home,27,2012Q3
Yavatmal,10/10/12,Home,20,2012Q3
Yavatmal,10/11/12,Home,75,2012Q3
Yavatmal,10/12/12,Home,68,2012Q3
Yavatmal,10/13/12,Home,27,2012Q3
Yavatmal,10/14/12,Home,82,2012Q3
Yavatmal,10/15/12,Home,88,2012Q3
Yavatmal,10/16/12,Home,7,2012Q3
Yavatmal,11/1/12,Home,89,2012Q3
Yavatmal,11/3/12,Home,68,2012Q3
Yavatmal,11/5/12,Home,72,2012Q3
Yavatmal,11/7/12,Home,91,2012Q3
Yavatmal,11/9/12,Home,66,2012Q3
Yavatmal,11/11/12,Home,91,2012Q3
Yavatmal,11/13/12,Home,5,2012Q3
Yavatmal,11/15/12,Home,14,2012Q3
Yavatmal,11/17/12,Home,63,2012Q3
Yavatmal,11/19/12,Home,47,2012Q3
Yavatmal,11/21/12,Home,66,2012Q3
Yavatmal,11/23/12,Home,24,2012Q3
Yavatmal,11/25/12,Home,81,2012Q3
Yavatmal,11/27/12,Home,60,2012Q3
Yavatmal,11/29/12,Home,74,2012Q3
Yavatmal,8/6/12,Home,95,2012Q3
Yavatmal,8/8/12,Home,88,2012Q3
Yavatmal,8/10/12,Home,62,2012Q3
Yavatmal,8/12/12,Home,59,2012Q3
Yavatmal,8/14/12,Home,14,2012Q3
Yavatmal,8/16/12,Home,10,2012Q3
Yavatmal,8/18/12,Home,5,2012Q3
Yavatmal,8/20/12,Home,32,2012Q3
Yavatmal,8/21/12,Home,88,2012Q3
Yavatmal,8/22/12,Home,44,2012Q3
Yavatmal,8/23/12,Home,3,2012Q3
Yavatmal,8/24/12,Home,64,2012Q3
Yavatmal,8/25/12,Home,41,2012Q3
Yavatmal,8/26/12,Home,60,2012Q3
Yavatmal,8/27/12,Home,64,2012Q3
Yavatmal,9/1/12,Home,40,2012Q3
Yavatmal,9/2/12,Home,94,2012Q3
Yavatmal,9/3/12,Home,22,2012Q3
Yavatmal,9/4/12,Home,30,2012Q3
Yavatmal,9/5/12,Home,60,2012Q3
Yavatmal,9/6/12,Home,21,2012Q3
Yavatmal,9/7/12,Home,26,2012Q3
Yavatmal,9/8/12,Home,14,2012Q3
Yavatmal,9/9/12,Home,27,2012Q3
Yavatmal,9/10/12,Home,73,2012Q3
Yavatmal,9/11/12,Home,20,2012Q3
Yavatmal,9/12/12,Home,86,2012Q3
Yavatmal,9/13/12,Home,52,2012Q3
Yavatmal,9/14/12,Home,32,2012Q3
Yavatmal,9/15/12,Home,50,2012Q3
Nagpur,12/14/12,Car,100,2012Q4
Nagpur,12/15/12,Car,29,2012Q4
Nagpur,12/16/12,Car,19,2012Q4
Nagpur,12/17/12,Car,7,2012Q4
Nagpur,12/18/12,Car,10,2012Q4
Nagpur,12/19/12,Car,13,2012Q4
Nagpur,12/20/12,Car,12,2012Q4
Nagpur,12/21/12,Car,15,2012Q4
Nagpur,12/22/12,Car,21,2012Q4
Nagpur,12/23/12,Car,22,2012Q4
Nagpur,12/24/12,Car,18,2012Q4
Nagpur,12/25/12,Car,25,2012Q4
Nagpur,12/26/12,Car,7,2012Q4
Nagpur,12/27/12,Car,25,2012Q4
Nagpur,12/28/12,Car,18,2012Q4
Nagpur,12/14/12,Home,21,2012Q4
Nagpur,12/15/12,Home,54,2012Q4
Nagpur,12/16/12,Home,33,2012Q4
Nagpur,12/17/12,Home,20,2012Q4
Nagpur,12/18/12,Home,50,2012Q4
Nagpur,12/19/12,Home,60,2012Q4
Nagpur,12/20/12,Home,40,2012Q4
Nagpur,12/21/12,Home,30,2012Q4
Nagpur,12/22/12,Home,12,2012Q4
Nagpur,12/23/12,Home,44,2012Q4
Nagpur,12/24/12,Home,27,2012Q4
Nagpur,12/25/12,Home,68,2012Q4
Nagpur,12/26/12,Home,56,2012Q4
Nagpur,12/27/12,Home,32,2012Q4
Nagpur,12/28/12,Home,44,2012Q4
Wardha,12/14/12,Car,53,2012Q4
Wardha,12/15/12,Car,68,2012Q4
Wardha,12/16/12,Car,70,2012Q4
Wardha,12/17/12,Car,59,2012Q4
Wardha,12/18/12,Car,46,2012Q4
Wardha,12/19/12,Car,91,2012Q4
Wardha,12/20/12,Car,14,2012Q4
Wardha,12/21/12,Car,27,2012Q4
Wardha,12/22/12,Car,67,2012Q4
Wardha,12/23/12,Car,70,2012Q4
Wardha,12/24/12,Car,66,2012Q4
Wardha,12/25/12,Car,38,2012Q4
Wardha,12/26/12,Car,60,2012Q4
Wardha,12/27/12,Car,85,2012Q4
Wardha,12/28/12,Car,57,2012Q4
Wardha,12/14/12,Home,44,2012Q4
Wardha,12/15/12,Home,43,2012Q4
Wardha,12/16/12,Home,98,2012Q4
Wardha,12/17/12,Home,92,2012Q4
Wardha,12/18/12,Home,95,2012Q4
Wardha,12/19/12,Home,96,2012Q4
Wardha,12/20/12,Home,17,2012Q4
Wardha,12/21/12,Home,46,2012Q4
Wardha,12/22/12,Home,78,2012Q4
Wardha,12/23/12,Home,89,2012Q4
Wardha,12/24/12,Home,67,2012Q4
Wardha,12/25/12,Home,76,2012Q4
Wardha,12/26/12,Home,72,2012Q4
Wardha,12/27/12,Home,68,2012Q4
Wardha,12/28/12,Home,97,2012Q4
Chandrapur,12/14/12,Car,69,2012Q4
Chandrapur,12/15/12,Car,50,2012Q4
Chandrapur,12/16/12,Car,78,2012Q4
Chandrapur,12/17/12,Car,29,2012Q4
Chandrapur,12/18/12,Car,56,2012Q4
Chandrapur,12/19/12,Car,77,2012Q4
Chandrapur,12/20/12,Car,85,2012Q4
Chandrapur,12/21/12,Car,63,2012Q4
Chandrapur,12/22/12,Car,25,2012Q4
Chandrapur,12/23/12,Car,45,2012Q4
Chandrapur,12/24/12,Car,6,2012Q4
Chandrapur,12/25/12,Car,84,2012Q4
Chandrapur,12/26/12,Car,92,2012Q4
Chandrapur,12/27/12,Car,31,2012Q4
Chandrapur,12/28/12,Car,19,2012Q4
Chandrapur,12/14/12,Home,48,2012Q4
Chandrapur,12/15/12,Home,63,2012Q4
Chandrapur,12/16/12,Home,16,2012Q4
Chandrapur,12/17/12,Home,19,2012Q4
Chandrapur,12/18/12,Home,22,2012Q4
Chandrapur,12/19/12,Home,42,2012Q4
Chandrapur,12/20/12,Home,43,2012Q4
Chandrapur,12/21/12,Home,23,2012Q4
Chandrapur,12/22/12,Home,5,2012Q4
Chandrapur,12/23/12,Home,92,2012Q4
Chandrapur,12/24/12,Home,65,2012Q4
Chandrapur,12/25/12,Home,56,2012Q4
Chandrapur,12/26/12,Home,49,2012Q4
Chandrapur,12/27/12,Home,76,2012Q4
Chandrapur,12/28/12,Home,70,2012Q4
Bhandara,12/14/12,Car,23,2012Q4
Bhandara,12/15/12,Car,73,2012Q4
Bhandara,12/16/12,Car,53,2012Q4
Bhandara,12/17/12,Car,1,2012Q4
Bhandara,12/18/12,Car,5,2012Q4
Bhandara,12/19/12,Car,39,2012Q4
Bhandara,12/20/12,Car,2,2012Q4
Bhandara,12/21/12,Car,48,2012Q4
Bhandara,12/22/12,Car,71,2012Q4
Bhandara,12/23/12,Car,19,2012Q4
Bhandara,12/24/12,Car,33,2012Q4
Bhandara,12/25/12,Car,69,2012Q4
Bhandara,12/26/12,Car,71,2012Q4
Bhandara,12/27/12,Car,100,2012Q4
Bhandara,12/28/12,Car,97,2012Q4
Bhandara,12/14/12,Home,76,2012Q4
Bhandara,12/15/12,Home,99,2012Q4
Bhandara,12/16/12,Home,74,2012Q4
Bhandara,12/17/12,Home,89,2012Q4
Bhandara,12/18/12,Home,29,2012Q4
Bhandara,12/19/12,Home,30,2012Q4
Bhandara,12/20/12,Home,86,2012Q4
Bhandara,12/21/12,Home,97,2012Q4
Bhandara,12/22/12,Home,81,2012Q4
Bhandara,12/23/12,Home,32,2012Q4
Bhandara,12/24/12,Home,38,2012Q4
Bhandara,12/25/12,Home,79,2012Q4
Bhandara,12/26/12,Home,49,2012Q4
Bhandara,12/27/12,Home,6,2012Q4
Bhandara,12/28/12,Home,69,2012Q4
Gadchiroli,12/14/12,Car,55,2012Q4
Gadchiroli,12/15/12,Car,35,2012Q4
Gadchiroli,12/16/12,Car,2,2012Q4
Gadchiroli,12/17/12,Car,53,2012Q4
Gadchiroli,12/18/12,Car,5,2012Q4
Gadchiroli,12/19/12,Car,1,2012Q4
Gadchiroli,12/20/12,Car,16,2012Q4
Gadchiroli,12/21/12,Car,54,2012Q4
Gadchiroli,12/22/12,Car,84,2012Q4
Gadchiroli,12/23/12,Car,44,2012Q4
Gadchiroli,12/24/12,Car,89,2012Q4
Gadchiroli,12/25/12,Car,5,2012Q4
Gadchiroli,12/26/12,Car,43,2012Q4
Gadchiroli,12/27/12,Car,83,2012Q4
Gadchiroli,12/28/12,Car,35,2012Q4
Gadchiroli,12/14/12,Home,17,2012Q4
Gadchiroli,12/15/12,Home,57,2012Q4
Gadchiroli,12/16/12,Home,80,2012Q4
Gadchiroli,12/17/12,Home,92,2012Q4
Gadchiroli,12/18/12,Home,20,2012Q4
Gadchiroli,12/19/12,Home,14,2012Q4
Gadchiroli,12/20/12,Home,67,2012Q4
Gadchiroli,12/21/12,Home,53,2012Q4
Gadchiroli,12/22/12,Home,26,2012Q4
Gadchiroli,12/23/12,Home,36,2012Q4
Gadchiroli,12/24/12,Home,5,2012Q4
Gadchiroli,12/25/12,Home,14,2012Q4
Gadchiroli,12/26/12,Home,13,2012Q4
Gadchiroli,12/27/12,Home,58,2012Q4
Gadchiroli,12/28/12,Home,99,2012Q4
Yavatmal,12/14/12,Car,26,2012Q4
Yavatmal,12/15/12,Car,33,2012Q4
Yavatmal,12/16/12,Car,61,2012Q4
Yavatmal,12/17/12,Car,54,2012Q4
Yavatmal,12/18/12,Car,52,2012Q4
Yavatmal,12/19/12,Car,60,2012Q4
Yavatmal,12/20/12,Car,42,2012Q4
Yavatmal,12/21/12,Car,90,2012Q4
Yavatmal,12/22/12,Car,46,2012Q4
Yavatmal,12/23/12,Car,45,2012Q4
Yavatmal,12/24/12,Car,21,2012Q4
Yavatmal,12/25/12,Car,97,2012Q4
Yavatmal,12/26/12,Car,23,2012Q4
Yavatmal,12/27/12,Car,62,2012Q4
Yavatmal,12/28/12,Car,52,2012Q4
Yavatmal,12/14/12,Home,65,2012Q4
Yavatmal,12/15/12,Home,75,2012Q4
Yavatmal,12/16/12,Home,9,2012Q4
Yavatmal,12/17/12,Home,38,2012Q4
Yavatmal,12/18/12,Home,100,2012Q4
Yavatmal,12/19/12,Home,87,2012Q4
Yavatmal,12/20/12,Home,33,2012Q4
Yavatmal,12/21/12,Home,89,2012Q4
Yavatmal,12/22/12,Home,19,2012Q4
Yavatmal,12/23/12,Home,78,2012Q4
Yavatmal,12/24/12,Home,58,2012Q4
Yavatmal,12/25/12,Home,87,2012Q4
Yavatmal,12/26/12,Home,71,2012Q4
Yavatmal,12/27/12,Home,58,2012Q4
Yavatmal,12/28/12,Home,9,2012Q4
Nagpur,1/1/13,Car,13,2013Q1
Nagpur,1/2/13,Car,18,2013Q1
Nagpur,1/3/13,Car,17,2013Q1
Nagpur,1/4/13,Car,19,2013Q1
Nagpur,1/5/13,Car,23,2013Q1
Nagpur,1/6/13,Car,20,2013Q1
Nagpur,1/7/13,Car,25,2013Q1
Nagpur,1/8/13,Car,23,2013Q1
Nagpur,1/9/13,Car,45,2013Q1
Nagpur,1/10/13,Car,100,2013Q1
Nagpur,1/11/13,Car,29,2013Q1
Nagpur,1/12/13,Car,19,2013Q1
Nagpur,1/13/13,Car,7,2013Q1
Nagpur,1/14/13,Car,10,2013Q1
Nagpur,1/15/13,Car,13,2013Q1
Nagpur,2/3/13,Car,12,2013Q1
Nagpur,2/5/13,Car,15,2013Q1
Nagpur,2/7/13,Car,21,2013Q1
Nagpur,2/9/13,Car,22,2013Q1
Nagpur,2/11/13,Car,18,2013Q1
Nagpur,2/13/13,Car,25,2013Q1
Nagpur,2/15/13,Car,7,2013Q1
Nagpur,2/17/13,Car,25,2013Q1
Nagpur,2/19/13,Car,40,2013Q1
Nagpur,2/21/13,Car,2,2013Q1
Nagpur,2/23/13,Car,4,2013Q1
Nagpur,2/24/13,Car,2,2013Q1
Nagpur,2/25/13,Car,5,2013Q1
Nagpur,2/26/13,Car,3,2013Q1
Nagpur,2/27/13,Car,6,2013Q1
Nagpur,3/5/13,Car,15,2013Q1
Nagpur,3/6/13,Car,17,2013Q1
Nagpur,3/7/13,Car,12,2013Q1
Nagpur,3/8/13,Car,10,2013Q1
Nagpur,3/9/13,Car,11,2013Q1
Nagpur,3/10/13,Car,15,2013Q1
Nagpur,3/19/13,Car,17,2013Q1
Nagpur,3/20/13,Car,12,2013Q1
Nagpur,3/21/13,Car,15,2013Q1
Nagpur,3/22/13,Car,24,2013Q1
Nagpur,3/23/13,Car,10,2013Q1
Nagpur,3/24/13,Car,26,2013Q1
Nagpur,3/25/13,Car,32,2013Q1
Nagpur,3/26/13,Car,24,2013Q1
Nagpur,3/31/13,Car,17,2013Q1
Nagpur,1/1/13,Home,34,2013Q1
Nagpur,1/2/13,Home,12,2013Q1
Nagpur,1/3/13,Home,21,2013Q1
Nagpur,1/4/13,Home,35,2013Q1
Nagpur,1/5/13,Home,65,2013Q1
Nagpur,1/6/13,Home,10,2013Q1
Nagpur,1/7/13,Home,22,2013Q1
Nagpur,1/8/13,Home,46,2013Q1
Nagpur,1/9/13,Home,34,2013Q1
Nagpur,1/10/13,Home,21,2013Q1
Nagpur,1/11/13,Home,45,2013Q1
Nagpur,1/12/13,Home,52,2013Q1
Nagpur,1/13/13,Home,33,2013Q1
Nagpur,1/14/13,Home,10,2013Q1
Nagpur,1/15/13,Home,7,2013Q1
Nagpur,2/3/13,Home,15,2013Q1
Nagpur,2/5/13,Home,87,2013Q1
Nagpur,2/7/13,Home,24,2013Q1
Nagpur,2/9/13,Home,56,2013Q1
Nagpur,2/11/13,Home,34,2013Q1
Nagpur,2/13/13,Home,22,2013Q1
Nagpur,2/15/13,Home,64,2013Q1
Nagpur,2/17/13,Home,15,2013Q1
Nagpur,2/19/13,Home,5,2013Q1
Nagpur,2/21/13,Home,18,2013Q1
Nagpur,2/23/13,Home,33,2013Q1
Nagpur,2/24/13,Home,67,2013Q1
Nagpur,2/25/13,Home,34,2013Q1
Nagpur,2/26/13,Home,18,2013Q1
Nagpur,2/27/13,Home,15,2013Q1
Nagpur,3/5/13,Home,21,2013Q1
Nagpur,3/6/13,Home,22,2013Q1
Nagpur,3/7/13,Home,30,2013Q1
Nagpur,3/8/13,Home,32,2013Q1
Nagpur,3/9/13,Home,28,2013Q1
Nagpur,3/10/13,Home,34,2013Q1
Nagpur,3/19/13,Home,12,2013Q1
Nagpur,3/20/13,Home,15,2013Q1
Nagpur,3/21/13,Home,21,2013Q1
Nagpur,3/22/13,Home,22,2013Q1
Nagpur,3/23/13,Home,18,2013Q1
Nagpur,3/24/13,Home,25,2013Q1
Nagpur,3/25/13,Home,7,2013Q1
Nagpur,3/26/13,Home,25,2013Q1
Nagpur,3/31/13,Home,40,2013Q1
Wardha,1/1/13,Car,18,2013Q1
Wardha,1/2/13,Car,10,2013Q1
Wardha,1/3/13,Car,55,2013Q1
Wardha,1/4/13,Car,74,2013Q1
Wardha,1/5/13,Car,70,2013Q1
Wardha,1/6/13,Car,8,2013Q1
Wardha,1/7/13,Car,23,2013Q1
Wardha,1/8/13,Car,44,2013Q1
Wardha,1/9/13,Car,58,2013Q1
Wardha,1/10/13,Car,54,2013Q1
Wardha,1/11/13,Car,90,2013Q1
Wardha,1/12/13,Car,23,2013Q1
Wardha,1/13/13,Car,62,2013Q1
Wardha,1/14/13,Car,85,2013Q1
Wardha,1/15/13,Car,53,2013Q1
Wardha,2/3/13,Car,15,2013Q1
Wardha,2/5/13,Car,29,2013Q1
Wardha,2/7/13,Car,13,2013Q1
Wardha,2/9/13,Car,67,2013Q1
Wardha,2/11/13,Car,3,2013Q1
Wardha,2/13/13,Car,46,2013Q1
Wardha,2/15/13,Car,38,2013Q1
Wardha,2/17/13,Car,70,2013Q1
Wardha,2/19/13,Car,41,2013Q1
Wardha,2/21/13,Car,81,2013Q1
Wardha,2/23/13,Car,3,2013Q1
Wardha,2/24/13,Car,5,2013Q1
Wardha,2/25/13,Car,33,2013Q1
Wardha,2/26/13,Car,34,2013Q1
Wardha,2/27/13,Car,38,2013Q1
Wardha,3/5/13,Car,32,2013Q1
Wardha,3/6/13,Car,14,2013Q1
Wardha,3/7/13,Car,78,2013Q1
Wardha,3/8/13,Car,38,2013Q1
Wardha,3/9/13,Car,19,2013Q1
Wardha,3/10/13,Car,13,2013Q1
Wardha,3/19/13,Car,88,2013Q1
Wardha,3/20/13,Car,36,2013Q1
Wardha,3/21/13,Car,81,2013Q1
Wardha,3/22/13,Car,20,2013Q1
Wardha,3/23/13,Car,92,2013Q1
Wardha,3/24/13,Car,62,2013Q1
Wardha,3/25/13,Car,97,2013Q1
Wardha,3/26/13,Car,95,2013Q1
Wardha,3/31/13,Car,71,2013Q1
Wardha,1/1/13,Home,98,2013Q1
Wardha,1/2/13,Home,71,2013Q1
Wardha,1/3/13,Home,97,2013Q1
Wardha,1/4/13,Home,28,2013Q1
Wardha,1/5/13,Home,2,2013Q1
Wardha,1/6/13,Home,56,2013Q1
Wardha,1/7/13,Home,91,2013Q1
Wardha,1/8/13,Home,23,2013Q1
Wardha,1/9/13,Home,93,2013Q1
Wardha,1/10/13,Home,21,2013Q1
Wardha,1/11/13,Home,37,2013Q1
Wardha,1/12/13,Home,42,2013Q1
Wardha,1/13/13,Home,78,2013Q1
Wardha,1/14/13,Home,66,2013Q1
Wardha,1/15/13,Home,75,2013Q1
Wardha,2/3/13,Home,59,2013Q1
Wardha,2/5/13,Home,94,2013Q1
Wardha,2/7/13,Home,93,2013Q1
Wardha,2/9/13,Home,51,2013Q1
Wardha,2/11/13,Home,13,2013Q1
Wardha,2/13/13,Home,68,2013Q1
Wardha,2/15/13,Home,92,2013Q1
Wardha,2/17/13,Home,36,2013Q1
Wardha,2/19/13,Home,68,2013Q1
Wardha,2/21/13,Home,95,2013Q1
Wardha,2/23/13,Home,96,2013Q1
Wardha,2/24/13,Home,75,2013Q1
Wardha,2/25/13,Home,27,2013Q1
Wardha,2/26/13,Home,97,2013Q1
Wardha,2/27/13,Home,2,2013Q1
Wardha,3/5/13,Home,37,2013Q1
Wardha,3/6/13,Home,45,2013Q1
Wardha,3/7/13,Home,55,2013Q1
Wardha,3/8/13,Home,11,2013Q1
Wardha,3/9/13,Home,14,2013Q1
Wardha,3/10/13,Home,40,2013Q1
Wardha,3/19/13,Home,44,2013Q1
Wardha,3/20/13,Home,72,2013Q1
Wardha,3/21/13,Home,14,2013Q1
Wardha,3/22/13,Home,11,2013Q1
Wardha,3/23/13,Home,2,2013Q1
Wardha,3/24/13,Home,52,2013Q1
Wardha,3/25/13,Home,57,2013Q1
Wardha,3/26/13,Home,56,2013Q1
Wardha,3/31/13,Home,92,2013Q1
Chandrapur,1/1/13,Car,67,2013Q1
Chandrapur,1/2/13,Car,26,2013Q1
Chandrapur,1/3/13,Car,24,2013Q1
Chandrapur,1/4/13,Car,89,2013Q1
Chandrapur,1/5/13,Car,25,2013Q1
Chandrapur,1/6/13,Car,10,2013Q1
Chandrapur,1/7/13,Car,87,2013Q1
Chandrapur,1/8/13,Car,62,2013Q1
Chandrapur,1/9/13,Car,2,2013Q1
Chandrapur,1/10/13,Car,9,2013Q1
Chandrapur,1/11/13,Car,68,2013Q1
Chandrapur,1/12/13,Car,75,2013Q1
Chandrapur,1/13/13,Car,58,2013Q1
Chandrapur,1/14/13,Car,70,2013Q1
Chandrapur,1/15/13,Car,61,2013Q1
Chandrapur,2/3/13,Car,92,2013Q1
Chandrapur,2/5/13,Car,16,2013Q1
Chandrapur,2/7/13,Car,18,2013Q1
Chandrapur,2/9/13,Car,93,2013Q1
Chandrapur,2/11/13,Car,58,2013Q1
Chandrapur,2/13/13,Car,79,2013Q1
Chandrapur,2/15/13,Car,41,2013Q1
Chandrapur,2/17/13,Car,11,2013Q1
Chandrapur,2/19/13,Car,92,2013Q1
Chandrapur,2/21/13,Car,90,2013Q1
Chandrapur,2/23/13,Car,15,2013Q1
Chandrapur,2/24/13,Car,53,2013Q1
Chandrapur,2/25/13,Car,91,2013Q1
Chandrapur,2/26/13,Car,41,2013Q1
Chandrapur,2/27/13,Car,97,2013Q1
Chandrapur,3/5/13,Car,4,2013Q1
Chandrapur,3/6/13,Car,32,2013Q1
Chandrapur,3/7/13,Car,81,2013Q1
Chandrapur,3/8/13,Car,50,2013Q1
Chandrapur,3/9/13,Car,83,2013Q1
Chandrapur,3/10/13,Car,56,2013Q1
Chandrapur,3/19/13,Car,100,2013Q1
Chandrapur,3/20/13,Car,33,2013Q1
Chandrapur,3/21/13,Car,5,2013Q1
Chandrapur,3/22/13,Car,41,2013Q1
Chandrapur,3/23/13,Car,68,2013Q1
Chandrapur,3/24/13,Car,68,2013Q1
Chandrapur,3/25/13,Car,76,2013Q1
Chandrapur,3/26/13,Car,40,2013Q1
Chandrapur,3/31/13,Car,76,2013Q1
Chandrapur,1/1/13,Home,61,2013Q1
Chandrapur,1/2/13,Home,63,2013Q1
Chandrapur,1/3/13,Home,70,2013Q1
Chandrapur,1/4/13,Home,64,2013Q1
Chandrapur,1/5/13,Home,57,2013Q1
Chandrapur,1/6/13,Home,74,2013Q1
Chandrapur,1/7/13,Home,50,2013Q1
Chandrapur,1/8/13,Home,32,2013Q1
Chandrapur,1/9/13,Home,8,2013Q1
Chandrapur,1/10/13,Home,3,2013Q1
Chandrapur,1/11/13,Home,16,2013Q1
Chandrapur,1/12/13,Home,18,2013Q1
Chandrapur,1/13/13,Home,25,2013Q1
Chandrapur,1/14/13,Home,71,2013Q1
Chandrapur,1/15/13,Home,21,2013Q1
Chandrapur,2/3/13,Home,58,2013Q1
Chandrapur,2/5/13,Home,69,2013Q1
Chandrapur,2/7/13,Home,97,2013Q1
Chandrapur,2/9/13,Home,40,2013Q1
Chandrapur,2/11/13,Home,77,2013Q1
Chandrapur,2/13/13,Home,49,2013Q1
Chandrapur,2/15/13,Home,24,2013Q1
Chandrapur,2/17/13,Home,12,2013Q1
Chandrapur,2/19/13,Home,72,2013Q1
Chandrapur,2/21/13,Home,84,2013Q1
Chandrapur,2/23/13,Home,39,2013Q1
Chandrapur,2/24/13,Home,93,2013Q1
Chandrapur,2/25/13,Home,94,2013Q1
Chandrapur,2/26/13,Home,11,2013Q1
Chandrapur,2/27/13,Home,61,2013Q1
Chandrapur,3/5/13,Home,64,2013Q1
Chandrapur,3/6/13,Home,94,2013Q1
Chandrapur,3/7/13,Home,49,2013Q1
Chandrapur,3/8/13,Home,34,2013Q1
Chandrapur,3/9/13,Home,10,2013Q1
Chandrapur,3/10/13,Home,9,2013Q1
Chandrapur,3/19/13,Home,8,2013Q1
Chandrapur,3/20/13,Home,62,2013Q1
Chandrapur,3/21/13,Home,33,2013Q1
Chandrapur,3/22/13,Home,70,2013Q1
Chandrapur,3/23/13,Home,74,2013Q1
Chandrapur,3/24/13,Home,56,2013Q1
Chandrapur,3/25/13,Home,45,2013Q1
Chandrapur,3/26/13,Home,61,2013Q1
Chandrapur,3/31/13,Home,83,2013Q1
Bhandara,1/1/13,Car,36,2013Q1
Bhandara,1/2/13,Car,31,2013Q1
Bhandara,1/3/13,Car,4,2013Q1
Bhandara,1/4/13,Car,65,2013Q1
Bhandara,1/5/13,Car,35,2013Q1
Bhandara,1/6/13,Car,15,2013Q1
Bhandara,1/7/13,Car,85,2013Q1
