CUSTOMER_NAME,INVOICE_TO_ADDRESS1,INVOICE_TO_ADDRESS2,INVOICE_TO_ADDRESS3,INVOICE_TO_ADDRESS4,CITY,LAT,LON,State/Region,Zip/Postal Code,Country,CUSTOMER_NUMBER,ORDER_NUMBER,ORDER_BOOKED_DATE,ORDER_TYPE,LINE_TYPE,LINE_NUMBER,ORDERED_ITEM,ORDERED_QUANTITY,LINE_CREATION_DATE,UNIT_SELLING_PRICE,TOTAL_AMOUNT,SF_OPPORTUNITY#,ORDER_BOOKED_YEAR,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11532,11/19/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,STA-1030,1,11/19/11,182,182,0003300 / 654 Cables - Single Order,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11533,11/19/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,200,11/19/11,70,"14,000",0003301 / DELL Corp. 12-3639-2282 Tags,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11571,12/16/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,000",12/16/11,70,"70,000",0003344 / DELL Corp. 94-3639-5051,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11617,1/26/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,BAT-1125,15,1/26/12,7,105,0003432 / DELL Corp. 62-3639-5407,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11656,2/11/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,000",2/11/12,70,"70,000",0003514 / DELL Corp. 94-3639-9640,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11670,2/13/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,2/13/12,70,"7,000",0003300 / 654 Cables - Single Order,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11673,2/13/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,50,2/13/12,70,"3,500",,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11704,3/18/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SCT-KIT-B-101,17,3/18/12,"1,488","25,296",000316 - DELL Corp. 69-3640-0780 Amend 001,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11725,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,4/1/12,70,"7,000",0003676 / DELL Corp. 12-3640-0785,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11725,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,SCT-KIT-B-101,5,4/1/12,"1,488","7,440",0003676 / DELL Corp. 12-3640-0785,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11725,4/1/12,Software Contracts(Mixed)-ABC Inc,Return - ABC Inc.,3,SCT-KIT-B-101,5,4/1/12,"1,488","-7,440",0003676 / DELL Corp. 12-3640-0785,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11726,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,50,4/1/12,70,"3,500",0003677 / DELL Corp. 87-3640-0788,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11726,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,SCT-KIT-B-101,1,4/1/12,"1,488","1,488",0003677 / DELL Corp. 87-3640-0788,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11727,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,50,4/1/12,70,"3,500",0003678 / DELL Corp. 64-3640-0782,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11727,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,SCT-KIT-B-101,1,4/1/12,"1,488","1,488",0003678 / DELL Corp. 64-3640-0782,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11728,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,4/1/12,70,"7,000",0003680 / DELL Corp. 64-3640-0782,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11728,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,SCT-KIT-B-101,9,4/1/12,"1,488","13,392",0003680 / DELL Corp. 64-3640-0782,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11729,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,50,4/1/12,70,"3,500",0003679 / DELL Corp. 77-3640-0790,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11729,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,SCT-KIT-B-101,1,4/1/12,"1,488","1,488",0003679 / DELL Corp. 77-3640-0790,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11730,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,50,4/1/12,70,"3,500",3681 / DELL Corp. 40-3640-0789,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11730,4/1/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,SCT-KIT-B-101,1,4/1/12,"1,488","1,488",3681 / DELL Corp. 40-3640-0789,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11744,4/13/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,000",4/13/12,70,"70,000",00037 / DELL Corp. 94-3640-6658,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11755,4/22/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"2,000",4/22/12,70,"140,000",0003735 / DELL Corp. 94-3640-7946,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11774,5/7/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,5/7/12,70,"7,000",0003781 / DELL Corp. 64 3640 9152,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11775,5/11/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SDSA-654-01,1,5/11/12,80,80,0003782 / DELL Corp. 64 3640 9089,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11776,5/11/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SDSA-654-01,9,5/11/12,80,720,0003784 / DELL Corp. 94-3640-9040,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11777,5/11/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SDSA-654-01,1,5/11/12,80,80,0003785 / DELL Corp. 77 3640 9087,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11778,5/11/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SDSA-654-01,1,5/11/12,80,80,0003786 / DELL Corp. 87 3640 9092,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11779,5/11/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SDSA-654-01,1,5/11/12,80,80,0003787 / DELL Corp. 40 3640 9086,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11780,5/11/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SDSA-654-01,17,5/11/12,80,"1,360",0003788 / DELL Corp. 69 3640 9091,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11781,5/11/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SDSA-654-01,5,5/11/12,80,400,0003789 / DELL Corp. 12 3640 9084,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11828,6/23/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"2,000",6/23/12,70,"140,000",0003901 / DELL Corp. 94 3641 4727,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11831,6/25/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,50,6/25/12,70,"3,500",0003919,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11865,7/29/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,200,7/29/12,70,"14,000",0004023 / DELL Corp. 64 3641 9242,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11886,8/10/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,STA-1030,10,8/10/12,182,"1,820",0004061 / DELL Corp. 12 3642 1277,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11889,8/12/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,8/12/12,70,"7,000",0004065 / DELL Corp. 62 3642 1517,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11945,9/24/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,9/24/12,70,"7,000",000 / DELL Corp. 62 3642 7770,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11968,9/29/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,9/29/12,70,"7,000",000 / DELL Corp. 62 3642 7770,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11994,10/20/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"2,000",10/20/12,70,"140,000",0004291,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,11997,10/30/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,750,10/30/12,70,"52,500",0004302 / DELL Corp. 12 3643 0609,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12018,11/5/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,900,11/5/12,70,"63,000",000 / DELL Corp. 62 3642 7770,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12027,11/16/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,300,11/16/12,70,"21,000",0004355 / 12 3643 3377,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12027,11/16/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,BAT-1125,50,11/16/12,7,350,0004355 / 12 3643 3377,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12028,11/16/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,BAT-1125,22,11/16/12,7,154,0004357 / 62 3643 3366,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12050,11/23/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,200,11/23/12,70,"14,000",0004380 / DELL Corp. 64 3643 2862,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12051,11/25/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,800",11/25/12,70,"126,000",0004381 / DELL Corp. 69 3643 4602,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12082,12/22/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,12/22/12,70,"7,000",0004449 / DELL Corp. 63-3643-7326,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12107,1/11/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,000",1/11/12,70,"70,000",0004485 / DELL Corp. 12-3643-8503,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12126,1/26/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"2,000",1/26/12,70,"140,000",0004519 / DELL Corp. - 94-3644-0155,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12131,1/27/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,800",1/27/12,70,"126,000",000 / DELL Corp. - 69-3644-0642,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12184,3/5/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,3/5/12,70,"7,000",0004623,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12185,3/5/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,000",3/5/12,70,"70,000",0004624,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12214,3/17/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,3/17/12,70,"7,000",0004679,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12252,4/27/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,4/27/12,70,"7,000",0004766 / DELL Corp. 70 Tags - 7300007061,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12254,4/29/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,150,4/29/12,70,"10,500",0004779 / DELL Corp. 150 Tags - 7300007399,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12277,5/14/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,100,5/14/12,70,"7,000",0004819     / DELL Corp. 70 Tags - 7300009002,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12289,5/24/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,500,5/24/12,70,"35,000",0004852 / DELL Corp. 2000 Tags - 7300009509,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12289,5/24/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,500",5/24/12,70,"105,000",0004852 / DELL Corp. 2000 Tags - 7300009509,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12322,6/23/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,0,6/23/12,70,0,0004920,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12326,6/23/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,0,6/23/12,70,0,0004934 / DELL Corp. 7300011454,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12363,7/19/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-031,"1,000",7/19/12,70,"70,000",0004920,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12365,7/21/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-031,200,7/21/12,70,"14,000",00005016,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12383,8/27/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,0,8/27/12,70,0,0005049,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12383,8/27/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,BAT-1120,500,8/27/12,6,"3,000",0005049,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12383,8/27/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,3,ST-654-031,"1,000",8/27/12,56,"56,000",0005049,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12388,8/6/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-031,200,8/6/12,56,"11,200",0005075,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12469,9/30/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-031,"2,000",9/30/12,56,"112,000",0005235,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12492,10/8/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-031,200,10/8/12,56,"11,200",0005271,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12513,10/22/12,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,2,SCW-800-US,1,10/22/12,"1,248","1,248",0005305,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12514,10/22/12,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,SCW-800-US,16,10/22/12,"1,248","19,968",0005306,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12515,10/22/12,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,SCW-800-US,7,10/22/12,"1,248","8,736",0005307,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12516,10/22/12,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,SCW-800-US,1,10/22/12,"1,248","1,248",0005308,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12517,10/22/12,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,SCW-800-US,1,10/22/12,"1,248","1,248",0005309,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12518,10/22/12,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,SCW-800-US,1,10/22/12,"1,248","1,248",0005310,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12519,10/22/12,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,SCW-800-US,14,10/22/12,"1,248","17,472",0005311,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12520,10/22/12,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,SCW-800-US,1,10/22/12,"1,248","1,248",0005312,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12522,10/22/12,Project GSA (Mixed),Services Line - ABC Inc.,1,MAINT-SFTWR,1,10/22/12,"11,531.52","11,531.52",0004418,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12560,11/30/12,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-031,200,11/30/12,56,"11,200",0005420,2012,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12754,5/5/11,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,ST-654-031,500,5/5/11,56,"28,000",0005885,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12762,5/10/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,125,5/10/11,70,"8,750",0005895,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12763,5/10/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,200,5/10/11,70,"14,000",0005896,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12775,5/20/11,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,ST-654-031,"1,000",5/20/11,56,"56,000",0005280,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12775,5/20/11,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,2,BAT-1125,"1,000",5/20/11,6,"6,000",0005280,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12791,6/3/11,GSA (Mixed) - ABC Inc.,Product Line -  ABC Inc.,1,ST-654-031,500,6/3/11,56,"28,000",0005961,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12837,7/7/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,500,7/7/11,56,"28,000",0006000,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12838,7/11/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,600,7/11/11,56,"33,600",0005281,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12840,7/12/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,"2,000",7/12/11,56,"112,000",0006058,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12849,7/18/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,150,7/18/11,70,"10,500",0006099,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12864,8/2/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,81,8/2/11,70,"5,670",0006131,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12864,8/2/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,119,8/2/11,70,"8,330",0006131,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12865,8/2/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,200,8/2/11,70,"14,000",0006132,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12871,8/8/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,200,8/8/11,70,"14,000",0006141,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12893,8/22/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,600,8/22/11,56,"33,600",0006169,2011,,
DELL Corp.,DELL Corp.,Accounts Payable,PO BOX 660261,,Brussels,50.8411,4.3564, , B-1110, BE,1220,12915,9/8/11,Misc  (mixed),Product Line -  ABC Inc.,1,ST-654-031,600,9/8/11,56,"33,600",0006217,2011,,
