"cocd","material","billT","qty","customer","profitctr","costctr","refdocno","inccc","crcy","inpclc","curr","account","postgdate","tc","intc"
"IN01","KR554RE-B1","F2",1,1145013,"CPT",,9521083316,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","KR704REK-B1","F2",1,1145013,"CPT",,9521083316,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","KS900EKX-QS","F2",1,1145013,"CPT",,9521083316,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","KP1200-B1","F2",1,1145013,"CPT",,9521083316,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","KG70-QS","F2",1,1145011,"CPT",,9521083325,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DP240-QW","F2",1,1114638,"CPT",,9521083326,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","KS700PE-B1","F2",1,1113001,"CPT",,9521083330,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","KP1200-B1","F2",1,1113448,"CPT",,9521083343,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","EPC12K2-B1","F2",1,1113415,"CPT",,9521083351,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","KW712-QS","F2",1,1113362,"CPT",,9521083363,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","KD860KA-QS","F2",1,1113001,"CPT",,9521083364,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","KG70-QS","F2",1,1145011,"CPT",,9521083366,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","KS900EKX-QS","F2",1,1113137,"CPT",,9521083377,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","KD860KA-QS","F2",1,1113137,"CPT",,9521083377,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","KD860KA-QS","F2",1,1121588,"CPT",,9521083449,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KPACA2-XE","F2",1,1145013,"CPT",,9521083468,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KPACP2-XE","F2",1,1145013,"CPT",,9521083468,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1113250,"CPT",,9521083480,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KR504RE-B1","F2",1,1113250,"CPT",,9521083480,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1113250,"CPT",,9521083484,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KS600E-B1","F2",1,1113250,"CPT",,9521083484,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KW900EKA-QS","F2",1,1113250,"CPT",,9521083484,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KR504RE-B1","F2",1,1113250,"CPT",,9521083484,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KR554RE-B1","F2",1,1113250,"CPT",,9521083484,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KR554RE-B1","F2",1,1113250,"CPT",,9521083487,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KG70-QS","F2",1,1113432,"CPT",,9521083538,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","KS900EKX-QS","F2",1,1113432,"CPT",,9521083538,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","KR504RE-B1","F2",1,1113432,"CPT",,9521083539,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","KR554RE-B1","F2",1,1113472,"CPT",,9521083598,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","KR704REK-B1","F2",1,1113472,"CPT",,9521083598,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","KG70-QS","F2",1,1113019,"CPT",,9521083601,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1113307,"CPT",,9521083661,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","KR504RE-B1","F2",1,1113044,"CPT",,9521083664,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1160958,"CPT",,9521083667,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","KW900EKA-QS","F2",1,1113362,"CPT",,9521083669,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","KR704REK-B1","F2",1,1113362,"CPT",,9521083669,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","DP240-QW","F2",1,1113359,"CPT",,9521083671,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","KG70-QS","F2",1,1113164,"CPT",,9521083699,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","KG70-QS","F2",1,1113164,"CPT",,9521083700,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","AS600P-KR","F2",1,1113250,"CPT",,9521083706,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","DP240-QW","F2",1,1113250,"CPT",,9521083706,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","KS700PE-B1","F2",1,1117318,"CPT",,9521083714,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","KS600E-B1","F2",1,1117318,"CPT",,9521083714,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","KR504-QS","F2",1,1118875,"CPT",,9521083769,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","KR504RE-B1","F2",1,1126197,"CPT",,9521083771,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","KR704REK-B1","F2",1,1126197,"CPT",,9521083771,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","KRP12-KR","F2",1,1126197,"CPT",,9521083771,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","KD860KA-QS","F2",1,1113425,"CPT",,9521083783,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KS700PE-B1","F2",1,1113425,"CPT",,9521083784,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KD860KA-QS","F2",1,1113430,"CPT",,9521083785,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KS900EKX-QS","F2",1,1113430,"CPT",,9521083785,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KW900EKA-QS","F2",1,1160935,"CPT",,9521083827,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1160917,"CPT",,9521083830,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1117317,"CPT",,9521083832,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","DP240-QW","F2",1,1114509,"CPT",,9521083840,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","AS600P-KR","F2",1,1118875,"CPT",,9521083861,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KW712-QS","F2",1,1118875,"CPT",,9521083861,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KS900EKX-QS","F2",1,1118875,"CPT",,9521083861,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KS700PE-B1","F2",1,1118875,"CPT",,9521083861,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KRP12-KR","F2",1,1113258,"CPT",,9521083876,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KS700PE-B1","F2",1,1113139,"CPT",,9521083877,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1113139,"CPT",,9521083877,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KP1200-B1","F2",1,1113139,"CPT",,9521083877,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KS700PE-B1","F2",1,1113001,"CPT",,9521083878,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","EPC12K2-B1","F2",1,1113135,"CPT",,9522004700,1,"INR",1,"USD",41011000,1/5/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1123978,"CPT",,9522004724,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","EPC12K2-B1","F2",1,1113110,"CPT",,9522004737,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","KG70-QS","F2",1,1113135,"CPT",,9522004741,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","EPC12K2-B1","F2",1,1113135,"CPT",,9522004742,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","KR554RE-B1","F2",1,1113135,"CPT",,9522004742,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","KP1200-B1","F2",1,1113135,"CPT",,9522004742,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","KD860KA-QS","F2",1,1113135,"CPT",,9522004742,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","KS900EKX-QS","F2",1,1113135,"CPT",,9522004742,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","WM225-JPR","F2",1,1113110,"CPT",,9522004744,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","KW900EKA-QS","F2",1,1113216,"CPT",,9522004749,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","WM225-JPR","F2",1,1113110,"CPT",,9522004751,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","WM225-JPR","F2",1,1113110,"CPT",,9522004755,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","EPC12K2-B1","F2",1,1113103,"CPT",,9522004758,1,"INR",1,"USD",41011000,1/24/2013,"INR",1.00
"IN01","KS700PE-B1","F2",1,1159573,"CPT",,9522308938,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","EPC12K2-B1","F2",1,1159573,"CPT",,9522308941,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","KG75-IN","F2",1,1159573,"CPT",,9522308946,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","KW712-QS","F2",1,1159573,"CPT",,9522308947,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DP240-QW","F2",1,1147087,"CPT",,9522308948,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DP240-QW","F2",1,1113375,"CPT",,9522308953,1,"INR",1,"USD",41011000,1/8/2013,"INR",1.00
"IN01","KS700PE-B1","F2",1,1120313,"CPT",,9522308958,1,"INR",1,"USD",41011000,1/9/2013,"INR",1.00
"IN01","DP240-QW","F2",1,1113355,"CPT",,9522308975,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","KRP12-KR","F2",1,1147087,"CPT",,9522308979,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","KP1200-B1","F2",1,1113359,"CPT",,9522308985,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","KS900EKX-QS","F2",1,1120313,"CPT",,9522308996,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1120313,"CPT",,9522308999,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KD860KA-QS","F2",1,1120313,"CPT",,9522309003,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KR504RE-B1","F2",1,1120313,"CPT",,9522309004,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","KR504RE-B1","F2",1,1113375,"CPT",,9522309005,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","KR504-QS","F2",1,1113375,"CPT",,9522309006,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","DP240-QW","F2",1,1147087,"CPT",,9522309014,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","KRP12-KR","F2",1,1147087,"CPT",,9522309015,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","KRP12-KR","F2",1,1147087,"CPT",,9522309017,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","KW900EKA-QS","F2",1,1120313,"CPT",,9522309025,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","KRP12-KR","F2",1,1147087,"CPT",,9522309028,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1113359,"CPT",,9522309032,1,"INR",1,"USD",41011000,1/23/2013,"INR",1.00
"IN01","KR554RE-B1","F2",1,1113359,"CPT",,9522309052,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KP1200-B1","F2",1,1113359,"CPT",,9522309056,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KG70-QS","F2",1,1159573,"CPT",,9522309063,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KS600E-B1","F2",1,1159572,"CPT",,9522309064,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KS700PE-B1","F2",1,1159572,"CPT",,9522309064,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KG70-QS","F2",1,1120313,"CPT",,9522309071,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","EPC12K2-B1","F2",1,1113375,"CPT",,9522309078,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","EPC12K2-B1","F2",1,1113375,"CPT",,9522309079,1,"INR",1,"USD",41011000,1/25/2013,"INR",1.00
"IN01","KR504RE-B1","F2",1,1116595,"CPT",,9522601536,1,"INR",1,"USD",41011000,1/3/2013,"INR",1.00
"IN01","DP240-QW","F2",1,1121400,"CPT",,9522601560,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","KW900EKA-QS","F2",1,1121400,"CPT",,9522601568,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1121400,"CPT",,9522601570,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","KX1800-B1","F2",1,1113508,"CPT",,9522601571,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","DE9074-XJ","ZG2",1,1113498,"DEW",,9200205336,1,"INR",1,"USD",41011000,1/3/2013,"INR",1.00
"IN01","D21585-QS","S1",1,1165661,"DEW",,9301304569,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","D215851-XJ","S1",1,1165661,"DEW",,9301304569,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","DW860-B1","S1",1,1113429,"DEW",,9301305939,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","DW331K-B1","F2",1,1160958,"DEW",,9521082893,1,"INR",1,"USD",41011000,1/4/2013,"INR",1.00
"IN01","DW871-IN","F2",1,1113230,"DEW",,9521082896,1,"INR",1,"USD",41011000,1/4/2013,"INR",1.00
"IN01","DW801-IN","F2",1,1113230,"DEW",,9521082897,1,"INR",1,"USD",41011000,1/4/2013,"INR",1.00
"IN01","DW801-IN","F2",1,1113242,"DEW",,9521082898,1,"INR",1,"USD",41011000,1/4/2013,"INR",1.00
"IN01","D28413-IN","F2",1,1164653,"DEW",,9521082899,1,"INR",1,"USD",41011000,1/4/2013,"INR",1.00
"IN01","D21720-B1","F2",1,1113197,"DEW",,9521082901,1,"INR",1,"USD",41011000,1/4/2013,"INR",1.00
"IN01","D25580K-B1","F2",1,1147844,"DEW",,9521082936,1,"INR",1,"USD",41011000,1/5/2013,"INR",1.00
"IN01","DWD014-IN","F2",1,1113287,"DEW",,9521082941,1,"INR",1,"USD",41011000,1/5/2013,"INR",1.00
"IN01","DW292-QS","F2",1,1115450,"DEW",,9521082945,1,"INR",1,"USD",41011000,1/5/2013,"INR",1.00
"IN01","DW269-B1","F2",1,1115450,"DEW",,9521082945,1,"INR",1,"USD",41011000,1/5/2013,"INR",1.00
"IN01","DW831-IN","F2",1,1113197,"DEW",,9521082972,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","D25013K-B1","F2",1,1113429,"DEW",,9521082975,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DW801-IN","F2",1,1113429,"DEW",,9521082978,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DW810-B1","F2",1,1113429,"DEW",,9521082978,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DWP849X-IN","F2",1,1113429,"DEW",,9521082978,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DWD014-IN","F2",1,1113429,"DEW",,9521082978,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DWD022-IN","F2",1,1113429,"DEW",,9521082978,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DWD024-IN","F2",1,1113429,"DEW",,9521082978,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DC740KB1-B1","F2",1,1113429,"DEW",,9521082979,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DWD014-IN","F2",1,1121651,"DEW",,9521082983,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","D28135-IN","F2",1,1121651,"DEW",,9521082983,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DWD024-IN","F2",1,1121651,"DEW",,9521082983,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","D28871-IN","F2",1,1121651,"DEW",,9521082985,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","DW831-IN","F2",1,1113287,"DEW",,9521082990,1,"INR",1,"USD",41011000,1/7/2013,"INR",1.00
"IN01","D25013K-B1","F2",1,1144540,"DEW",,9521083011,1,"INR",1,"USD",41011000,1/8/2013,"INR",1.00
"IN01","D25103K-B1","F2",1,1159397,"DEW",,9521083013,1,"INR",1,"USD",41011000,1/8/2013,"INR",1.00
"IN01","DW871-IN","F2",1,1113316,"DEW",,9521083014,1,"INR",1,"USD",41011000,1/8/2013,"INR",1.00
"IN01","DW871-IN","F2",1,1113316,"DEW",,9521083015,1,"INR",1,"USD",41011000,1/8/2013,"INR",1.00
"IN01","DWD022-IN","F2",1,1113316,"DEW",,9521083016,1,"INR",1,"USD",41011000,1/8/2013,"INR",1.00
"IN01","DWD022-IN","F2",1,1113316,"DEW",,9521083017,1,"INR",1,"USD",41011000,1/8/2013,"INR",1.00
"IN01","D25601K-B1","F2",1,1147844,"DEW",,9521083053,1,"INR",1,"USD",41011000,1/9/2013,"INR",1.00
"IN01","DC500-QW","F2",1,1113231,"DEW",,9521083058,1,"INR",1,"USD",41011000,1/9/2013,"INR",1.00
"IN01","DW715-B1","F2",1,1115450,"DEW",,9521083060,1,"INR",1,"USD",41011000,1/9/2013,"INR",1.00
"IN01","D28491-IN","F2",1,1113242,"DEW",,9521083063,1,"INR",1,"USD",41011000,1/9/2013,"INR",1.00
"IN01","D28870-IN","F2",1,1113230,"DEW",,9521083066,1,"INR",1,"USD",41011000,1/9/2013,"INR",1.00
"IN01","D28409-IN","F2",1,1113197,"DEW",,9521083067,1,"INR",1,"USD",41011000,1/9/2013,"INR",1.00
"IN01","DW269-B1","F2",1,1113250,"DEW",,9521083070,1,"INR",1,"USD",41011000,1/9/2013,"INR",1.00
"IN01","D28870-IN","F2",1,1113000,"DEW",,9521083081,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","D28414-B1","F2",1,1113307,"DEW",,9521083086,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","DC832KL-QW","F2",1,1122371,"DEW",,9521083092,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","DE9074-XJ","F2",1,1113257,"DEW",,9521083093,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","DW824-B1","F2",1,1113257,"DEW",,9521083094,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","DW713-B1","F2",1,1113001,"DEW",,9521083095,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","D28413-IN","F2",1,1164653,"DEW",,9521083111,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","DW831-IN","F2",1,1113242,"DEW",,9521083112,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","DW269-B1","F2",1,1117750,"DEW",,9521083113,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","DWD024-IN","F2",1,1117750,"DEW",,9521083113,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","DE9074-XJ","F2",1,1113287,"DEW",,9521083114,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","DE9074-XJ","F2",1,1113375,"DEW",,9521083115,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","DW887-B1","F2",1,1113250,"DEW",,9521083137,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","DC725KA-QW","F2",1,1113250,"DEW",,9521083137,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","DE9116-QW","F2",1,1113375,"DEW",,9521083163,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","DW860-B1","F2",1,1113073,"DEW",,9521083169,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","DW292-QS","F2",1,1113287,"DEW",,9521083196,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","D26451-B1","F2",1,1113139,"DEW",,9521083198,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","D25013K-B1","F2",1,1117750,"DEW",,9521083199,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","D28491-IN","F2",1,1113235,"DEW",,9521083201,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","D28413-IN","F2",1,1113235,"DEW",,9521083202,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","DW860-B1","F2",1,1113426,"DEW",,9521083204,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","D28413-IN","F2",1,1113426,"DEW",,9521083205,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","DW713-B1","F2",1,1113426,"DEW",,9521083206,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","DW860-B1","F2",1,1118405,"DEW",,9521083226,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","DW292-QS","F2",1,1113234,"DEW",,9521083227,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","DW292-QS","F2",1,1113316,"DEW",,9521083230,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","DW331K-B1","F2",1,1113316,"DEW",,9521083230,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","DW887-B1","F2",1,1113316,"DEW",,9521083230,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","DW801-IN","F2",1,1113230,"DEW",,9521083234,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","DW331K-B1","F2",1,1113073,"DEW",,9521083243,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","D25580K-B1","F2",1,1147844,"DEW",,9521083244,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","D25901K-B1","F2",1,1147844,"DEW",,9521083245,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","D28135-IN","F2",1,1147844,"DEW",,9521083245,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","D28413-IN","F2",1,1113076,"DEW",,9521083250,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","DW292-QS","F2",1,1113236,"DEW",,9521083251,1,"INR",1,"USD",41011000,1/15/2013,"INR",1.00
"IN01","D25901K-B1","F2",1,1163886,"DEW",,9521083270,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","D25901K-B1","F2",1,1147844,"DEW",,9521083271,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","DW331K-B1","F2",1,1113287,"DEW",,9521083272,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","D25901K-B1","F2",1,1147844,"DEW",,9521083273,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","DW292-QS","F2",1,1120502,"DEW",,9521083274,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","DW331K-B1","F2",1,1148277,"DEW",,9521083275,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","D26451-B1","F2",1,1148277,"DEW",,9521083275,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","DWD014-IN","F2",1,1148277,"DEW",,9521083275,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","D26451-B1","F2",1,1118875,"DEW",,9521083281,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","D26441-B1","F2",1,1118875,"DEW",,9521083282,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","D25941K-QS","F2",1,1113371,"DEW",,9521083283,1,"INR",1,"USD",41011000,1/16/2013,"INR",1.00
"IN01","DW269-B1","F2",1,1113197,"DEW",,9521083294,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DW871-IN","F2",1,1145013,"DEW",,9521083315,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DWD022-IN","F2",1,1145013,"DEW",,9521083315,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DWD024-IN","F2",1,1145013,"DEW",,9521083315,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DW269-B1","F2",1,1145013,"DEW",,9521083315,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DW860-B1","F2",1,1145013,"DEW",,9521083315,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DC740KB1-B1","F2",1,1145013,"DEW",,9521083315,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DW803-IN","F2",1,1145013,"DEW",,9521083317,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DWP849X-IN","F2",1,1145013,"DEW",,9521083317,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DW887-B1","F2",1,1145013,"DEW",,9521083317,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","D28710-IN","F2",1,1145013,"DEW",,9521083317,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","D28870-IN","F2",1,1145013,"DEW",,9521083317,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DW871-IN","F2",1,1113250,"DEW",,9521083329,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","D28870-IN","F2",1,1113250,"DEW",,9521083329,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","DW871-IN","F2",1,1113250,"DEW",,9521083331,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","D28870-IN","F2",1,1113250,"DEW",,9521083331,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
